content_id;official_number;module;smartmodus_kategorie;scope;question;answer_a;answer_b;answer_c;answer_d;correct_answer;topic;subtopic;competency;image_required;source_question_id;content_role;feedback_correct;feedback_incorrect;evaluation_mode;content_status
SBF-SEE-0247;247;SBF See;Navigation;See;Was versteht man unter einem Koppelort?;Schiffsort, der unter Berücksichtigung der gesteuerten Kurse und zurückgelegten Distanzen und aller vorhersehbaren Einflüsse rechnerisch und zeichnerisch ermittelt wird.;Schiffsort, der ermittelt wird durch Peilung zweier feststehender und bekannter Objekte, die in einem möglichst rechten Winkel (90 Grad) zueinander stehen.;"Schiffsort, der durch Eintragung der rechtweisenden Peilungen zweier feststehender und bekannter Objekte als Standlinien in die Seekarte ermittelt wird; ihr Schnittpunkt ist der Standort.";Schiffsort, der unter Berücksichtigung der gesteuerten Kurse und zurückgelegten Distanzen infolge mehrerer Peilungen ermittelt wird.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0247;see_specific;"Richtig.

Schiffsort, der unter Berücksichtigung der gesteuerten Kurse und zurückgelegten Distanzen und aller vorhersehbaren Einflüsse rechnerisch und zeichnerisch ermittelt wird. Der Koppelort ist ein fortgeschriebener Rechenort; Kurs, Fahrt, Zeit sowie vorhersehbare Wind- und Stromeinflüsse werden einbezogen.";"Falsch.

Richtig ist: „Schiffsort, der unter Berücksichtigung der gesteuerten Kurse und zurückgelegten Distanzen und aller vorhersehbaren Einflüsse rechnerisch und zeichnerisch ermittelt wird.“

Der Koppelort ist ein fortgeschriebener Rechenort; Kurs, Fahrt, Zeit sowie vorhersehbare Wind- und Stromeinflüsse werden einbezogen.";multiple_choice;Feedback erstellt
SBF-SEE-0248;248;SBF See;Navigation;See;Was ist bei der Aufstellung eines Magnetkompasses an Bord zu beachten?;Der Steuerstrich muss parallel zur Kiellinie verlaufen. Der Kompass muss gut ablesbar sein und darf nicht in der Nähe von Eisenteilen aufgestellt werden.;Der Kompass muss parallel zur Kiellinie verlaufen. Der Kompass muss gut ablesbar sein und darf nicht in der Nähe von Eisenteilen aufgestellt werden.;Der Steuerstrich muss parallel zur Kiellinie verlaufen. Der Kompass muss gut ablesbare Zahlen aufweisen und darf nicht in der Nähe von Eisenteilen aufgestellt werden.;Der Kompass muss parallel zur Kiellinie verlaufen. Der Kompass muss gut ablesbare Zahlen aufweisen und darf nicht in der Nähe von Eisenteilen aufgestellt werden.;A;Navigation;Navigation Grundlagen;Nautische Informationen berechnen und in der Seekarte anwenden;false;SBFSEE-0248;see_specific;"Richtig.

Der Steuerstrich muss parallel zur Kiellinie verlaufen. Der Kompass muss gut ablesbar sein und darf nicht in der Nähe von Eisenteilen aufgestellt werden. Eine falsche Ausrichtung oder magnetische Störfelder erzeugen systematische Kompassfehler; gute Ablesbarkeit ist für sichere Kursführung nötig.";"Falsch.

Richtig ist: „Der Steuerstrich muss parallel zur Kiellinie verlaufen. Der Kompass muss gut ablesbar sein und darf nicht in der Nähe von Eisenteilen aufgestellt werden.“

Eine falsche Ausrichtung oder magnetische Störfelder erzeugen systematische Kompassfehler; gute Ablesbarkeit ist für sichere Kursführung nötig.";multiple_choice;Feedback erstellt
SBF-SEE-0249;249;SBF See;Navigation;See;Was versteht man unter Ebbe?;Das Fallen des Wassers vom Hochwasser zum folgenden Niedrigwasser.;Den Zeitraum vom Hochwasser zum folgenden Niedrigwasser.;Der niedrigste Wasserstand einer Tide.;Die Differenz zwischen Hoch- und Niedrigwasser.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0249;see_specific;"Richtig.

Das Fallen des Wassers vom Hochwasser zum folgenden Niedrigwasser. Ebbe bezeichnet die fallende Phase der Tide, nicht den Zeitpunkt des niedrigsten Wasserstands.";"Falsch.

Richtig ist: „Das Fallen des Wassers vom Hochwasser zum folgenden Niedrigwasser.“

Ebbe bezeichnet die fallende Phase der Tide, nicht den Zeitpunkt des niedrigsten Wasserstands.";multiple_choice;Feedback erstellt
SBF-SEE-0250;250;SBF See;Navigation;See;Was versteht man unter Flut?;Das Steigen des Wassers vom Niedrigwasser zum folgenden Hochwasser.;Den Zeitraum vom Niedrigwasser zum folgenden Hochwasser.;Der höchste Wasserstand einer Tide.;Die Differenz zwischen Hoch- und Niedrigwasser.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0250;see_specific;"Richtig.

Das Steigen des Wassers vom Niedrigwasser zum folgenden Hochwasser. Flut bezeichnet die steigende Phase der Tide, nicht den Zeitpunkt des höchsten Wasserstands.";"Falsch.

Richtig ist: „Das Steigen des Wassers vom Niedrigwasser zum folgenden Hochwasser.“

Flut bezeichnet die steigende Phase der Tide, nicht den Zeitpunkt des höchsten Wasserstands.";multiple_choice;Feedback erstellt
SBF-SEE-0251;251;SBF See;Navigation;See;Was versteht man unter einer Tide?;Der Zeitraum zwischen einem Niedrigwasser und dem nächstfolgenden Niedrigwasser.;Der Zeitraum zwischen einem Hochwasser und dem nächstfolgenden Niedrigwasser.;Der Zeitraum zwischen einem Hochwasser und dem nächstfolgenden Hochwasser.;Der Zeitraum zwischen einem Niedrigwasser und dem nächstfolgenden Hochwasser.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0251;see_specific;"Richtig.

Der Zeitraum zwischen einem Niedrigwasser und dem nächstfolgenden Niedrigwasser. Eine Tide ist ein vollständiger Zyklus von einem Niedrigwasser bis zum nächsten Niedrigwasser.";"Falsch.

Richtig ist: „Der Zeitraum zwischen einem Niedrigwasser und dem nächstfolgenden Niedrigwasser.“

Eine Tide ist ein vollständiger Zyklus von einem Niedrigwasser bis zum nächsten Niedrigwasser.";multiple_choice;Feedback erstellt
SBF-SEE-0252;252;SBF See;Navigation;See;Was versteht man unter einem Niedrigwasser?;Eintritt des niedrigsten Wasserstands beim Übergang vom Fallen zum Steigen.;Fallen des Wassers nach Eintritt des höchsten Wasserstands.;Eintritt des höchsten Wasserstands beim Übergang vom Steigen zum Fallen.;Steigen des Wassers nach Eintritt des niedrigsten Wasserstands.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0252;see_specific;"Richtig.

Eintritt des niedrigsten Wasserstands beim Übergang vom Fallen zum Steigen. Niedrigwasser ist der Umkehrzeitpunkt, an dem das Fallen endet und der Wasserstand wieder zu steigen beginnt.";"Falsch.

Richtig ist: „Eintritt des niedrigsten Wasserstands beim Übergang vom Fallen zum Steigen.“

Niedrigwasser ist der Umkehrzeitpunkt, an dem das Fallen endet und der Wasserstand wieder zu steigen beginnt.";multiple_choice;Feedback erstellt
SBF-SEE-0253;253;SBF See;Navigation;See;Was versteht man unter einem Hochwasser?;Eintritt des höchsten Wasserstands beim Übergang vom Steigen zum Fallen.;Steigen des Wassers nach Eintritt des niedrigsten Wasserstands.;Eintritt des niedrigsten Wasserstands beim Übergang vom Fallen zum Steigen.;Fallen des Wassers nach Eintritt des höchsten Wasserstands.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0253;see_specific;"Richtig.

Eintritt des höchsten Wasserstands beim Übergang vom Steigen zum Fallen. Hochwasser ist der Umkehrzeitpunkt, an dem das Steigen endet und der Wasserstand wieder zu fallen beginnt.";"Falsch.

Richtig ist: „Eintritt des höchsten Wasserstands beim Übergang vom Steigen zum Fallen.“

Hochwasser ist der Umkehrzeitpunkt, an dem das Steigen endet und der Wasserstand wieder zu fallen beginnt.";multiple_choice;Feedback erstellt
SBF-SEE-0254;254;SBF See;Navigation;See;"Was versteht man unter ""Tidenhub""?";Unterschied zwischen den Höhen des Hoch- und des Niedrigwassers.;Unterschied zwischen den Höhen zweier aufeinanderfolgender Hochwasser.;Der Zeitraum zwischen einem Niedrigwasser und dem nächstfolgenden Hochwasser.;Der Zeitraum zwischen einem Niedrigwasser und dem nächstfolgenden Niedrigwasser.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0254;see_specific;"Richtig.

Unterschied zwischen den Höhen des Hoch- und des Niedrigwassers. Der Tidenhub ist eine Höhendifferenz, nämlich der vertikale Abstand zwischen Hoch- und Niedrigwasser.";"Falsch.

Richtig ist: „Unterschied zwischen den Höhen des Hoch- und des Niedrigwassers.“

Der Tidenhub ist eine Höhendifferenz, nämlich der vertikale Abstand zwischen Hoch- und Niedrigwasser.";multiple_choice;Feedback erstellt
SBF-SEE-0255;255;SBF See;Navigation;See;Wo sind für einen bestimmten Ort die Angaben über Hoch- und Niedrigwasserzeiten und den Tidenhub zu finden?;In den Gezeitentafeln oder dem Gezeitenkalender des Bundesamtes für Seeschifffahrt und Hydrographie.;In der Flutvorhersage des Bundesamtes für Seeschifffahrt und Hydrographie.;Im Gezeitenatlas des Bundesamtes für Seeschifffahrt und Hydrographie.;Im Mondphasenkalender der Bundesanstalt für Gewässerkunde.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0255;see_specific;"Richtig.

In den Gezeitentafeln oder dem Gezeitenkalender des Bundesamtes für Seeschifffahrt und Hydrographie. Die genannten nautischen Unterlagen enthalten genau diese revier- beziehungsweise zeitbezogenen Angaben: In den Gezeitentafeln oder dem Gezeitenkalender des Bundesamtes für Seeschifffahrt und Hydrographie. Für eine sichere Planung müssen sie aktuell und für den konkreten Ort passend sein.";"Falsch.

Richtig ist: „In den Gezeitentafeln oder dem Gezeitenkalender des Bundesamtes für Seeschifffahrt und Hydrographie.“

Die genannten nautischen Unterlagen enthalten genau diese revier- beziehungsweise zeitbezogenen Angaben: In den Gezeitentafeln oder dem Gezeitenkalender des Bundesamtes für Seeschifffahrt und Hydrographie. Für eine sichere Planung müssen sie aktuell und für den konkreten Ort passend sein.";multiple_choice;Feedback erstellt
SBF-SEE-0256;256;SBF See;Wetterkunde;See;Wie lang sollte eine Schleppleine bei starkem Seegang sein?;Mindestens zwei- oder dreifache Wellenlänge.;Mindestens zwei- oder dreifache Wellenhöhe.;Mindestens zwei- oder dreifache Schiffslänge.;Mindestens zwei- oder dreifache Wassertiefe.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0256;see_specific;"Richtig.

Mindestens zwei- oder dreifache Wellenlänge. Eine Schleppleine über mehrere Wellenlängen lässt beide Boote möglichst im gleichen Wellenrhythmus laufen und vermindert harte Ruckbelastungen.";"Falsch.

Richtig ist: „Mindestens zwei- oder dreifache Wellenlänge.“

Eine Schleppleine über mehrere Wellenlängen lässt beide Boote möglichst im gleichen Wellenrhythmus laufen und vermindert harte Ruckbelastungen.";multiple_choice;Feedback erstellt
SBF-SEE-0257;257;SBF See;Wetterkunde;See;Was ist zu beachten, wenn ein Sportboot geschleppt werden soll?;Die Schleppleine ist den Seegangsverhältnissen anzupassen. Die Schleppgeschwindigkeit darf nicht größer sein als die Geschwindigkeit, die der Anhang frei fahrend bei Verdrängerfahrt erreichen kann. Ein ruckartiges Steifkommen der Schleppleine ist zu vermeiden.;Die Schleppleine ist den Seegangsverhältnissen anzupassen. Die Schleppgeschwindigkeit darf nicht größer sein als die Geschwindigkeit, die das schleppende Fahrzeug frei fahrend bei Verdrängerfahrt erreichen kann. Ein ruckartiges Steifkommen der Schleppleine ist zu vermeiden.;Die Schleppleine ist den Wetterverhältnissen anzupassen. Die Schleppgeschwindigkeit darf nicht größer sein als die Geschwindigkeit, die der Anhang frei fahrend bei Gleitfahrt erreichen kann. Ein ruckartiges Steifkommen der Schleppleine ist zu vermeiden.;Die Schleppleine ist den Wetterverhältnissen anzupassen. Die Schleppgeschwindigkeit darf nicht größer sein als die Geschwindigkeit, die das schleppende Fahrzeug frei fahrend bei Gleitfahrt erreichen kann. Ein ruckartiges Steifkommen der Schleppleine ist zu vermeiden.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0257;see_specific;"Richtig.

Die Schleppleine ist den Seegangsverhältnissen anzupassen. Die Schleppgeschwindigkeit darf nicht größer sein als die Geschwindigkeit, die der Anhang frei fahrend bei Verdrängerfahrt erreichen kann. Ein ruckartiges Steifkommen der Schleppleine ist zu vermeiden. Angepasste Leinenlänge und mäßige Geschwindigkeit verhindern ruckartige Lastspitzen und Überlastungen an Boot und Beschlägen.";"Falsch.

Richtig ist: „Die Schleppleine ist den Seegangsverhältnissen anzupassen. Die Schleppgeschwindigkeit darf nicht größer sein als die Geschwindigkeit, die der Anhang frei fahrend bei Verdrängerfahrt erreichen kann. Ein ruckartiges Steifkommen der Schleppleine ist zu vermeiden.“

Angepasste Leinenlänge und mäßige Geschwindigkeit verhindern ruckartige Lastspitzen und Überlastungen an Boot und Beschlägen.";multiple_choice;Feedback erstellt
SBF-SEE-0258;258;SBF See;Wetterkunde;See;Womit kann ein steuerunfähiges Sportboot mit dem Bug in den Wind gehalten werden?;Mit dem Treibanker oder anderen geeigneten schwimmfähigen Gegenständen.;Durch wiederholtes kurzes Ein- und Auskuppeln der Antriebsmaschine.;Mit achteraus ausgebrachtem Treibanker oder ähnlichen schwimmfähigen Gegenständen.;Mit vorn und achtern ausgebrachten Treibankern oder anderen geeigneten schwimmfähigen Gegenständen.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0258;see_specific;"Richtig.

Mit dem Treibanker oder anderen geeigneten schwimmfähigen Gegenständen. Ein Treibanker erzeugt Widerstand im Wasser und richtet ein steuerunfähiges Boot stabiler mit dem Bug gegen Wind und See aus.";"Falsch.

Richtig ist: „Mit dem Treibanker oder anderen geeigneten schwimmfähigen Gegenständen.“

Ein Treibanker erzeugt Widerstand im Wasser und richtet ein steuerunfähiges Boot stabiler mit dem Bug gegen Wind und See aus.";multiple_choice;Feedback erstellt
SBF-SEE-0259;259;SBF See;Wetterkunde;See;Warum sollte bei starkem Seegang die Fahrt vermindert werden?;Um Schäden durch Seeschlag zu vermeiden.;Um das Austauchen der Schraube zu vermeiden und Kraftstoff zu sparen.;Um die Schlinger- und Rollbewegungen zu minimieren.;Um Schiffs- und Wellenlänge nicht in Resonanz zu bringen.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0259;see_specific;"Richtig.

Um Schäden durch Seeschlag zu vermeiden. Zu hohe Geschwindigkeit lässt den Rumpf hart in die See schlagen; langsameres Fahren reduziert Kräfte und strukturelle Belastung.";"Falsch.

Richtig ist: „Um Schäden durch Seeschlag zu vermeiden.“

Zu hohe Geschwindigkeit lässt den Rumpf hart in die See schlagen; langsameres Fahren reduziert Kräfte und strukturelle Belastung.";multiple_choice;Feedback erstellt
SBF-SEE-0260;260;SBF See;Wetterkunde;See;Was bedeutet folgendes Zeichen?;"Wind aus Richtung Nordwest; Stärke: Bft. 3; wolkenlos.";"Wind in Richtung Nordwest; Stärke: Bft. 3; wolkenlos.";"Strom aus Richtung Nordwest; Stärke: 3 Knoten; Tidegebiet.";"Strom in Richtung Nordwest; Stärke: 3 Knoten; Tidegebiet.";A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;true;SBFSEE-0260;see_specific;"Richtig.

Wind aus Richtung Nordwest; Stärke: Bft. 3; wolkenlos. Die Abbildung ist anhand ihrer meteorologischen Symbole zu lesen als: Wind aus Richtung Nordwest; Stärke: Bft. 3; wolkenlos. Windfahnen, Isobaren und Frontzeichen liefern gemeinsam das Wetterbild.";"Falsch.

Richtig ist: „Wind aus Richtung Nordwest; Stärke: Bft. 3; wolkenlos.“

Die Abbildung ist anhand ihrer meteorologischen Symbole zu lesen als: Wind aus Richtung Nordwest; Stärke: Bft. 3; wolkenlos. Windfahnen, Isobaren und Frontzeichen liefern gemeinsam das Wetterbild.";multiple_choice;Feedback erstellt
SBF-SEE-0261;261;SBF See;Wetterkunde;See;Welche Angaben liefert die Beaufort-Skala?;Windstärken von 0 bis 12 und die Auswirkungen auf die See.;Windstärken von 0 bis 12 und die Auswirkungen auf die Küste.;Den Tidenhub an der Küste bei Vollmond und bei Neumond.;Die Wellenhöhe und die Windgeschwindigkeit bei Sturmstärke.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0261;see_specific;"Richtig.

Windstärken von 0 bis 12 und die Auswirkungen auf die See. Die Beaufortskala ordnet beobachtbare Auswirkungen von Wind an Land und auf See den Windstärken 0 bis 12 zu.";"Falsch.

Richtig ist: „Windstärken von 0 bis 12 und die Auswirkungen auf die See.“

Die Beaufortskala ordnet beobachtbare Auswirkungen von Wind an Land und auf See den Windstärken 0 bis 12 zu.";multiple_choice;Feedback erstellt
SBF-SEE-0262;262;SBF See;Wetterkunde;See;Wie werden Orte gleichen Luftdrucks in der Wetterkarte dargestellt und in welcher Maßeinheit wird der Luftdruck angegeben?;Durch Isobaren und in Hektopascal.;Durch Isobaren und in Millipascal.;Durch Isoklinen und in Hektopascal.;Durch Isoklinen und in Dezipascal.;A;Wetterkunde;Wetter & Wind;Wetterfaktoren und Auswirkungen beurteilen;false;SBFSEE-0262;see_specific;"Richtig.

Durch Isobaren und in Hektopascal. Isobaren verbinden Punkte gleichen Luftdrucks; der meteorologische Luftdruck wird in Hektopascal angegeben.";"Falsch.

Richtig ist: „Durch Isobaren und in Hektopascal.“

Isobaren verbinden Punkte gleichen Luftdrucks; der meteorologische Luftdruck wird in Hektopascal angegeben.";multiple_choice;Feedback erstellt
